AFFGEOID,DNAME11
1500000US510594915012, 26
1500000US510932801041, 11
1500000US517700018004, 4
1500000US510594706002, 17
1500000US510131018034, 21
1500000US515400007004, 9
1500000US510131036013, 21
1500000US517600105002, 35
1500000US515500210061, 14
1500000US515102018021, 21
1500000US515102013003, 21
1500000US516708205004, 38
1500000US516600003024, 10
1500000US517000322114, 33
1500000US517900003001, 9
1500000US510872001221, 40
1500000US510872001122, 40
1500000US518100406003, 15
1500000US517100035014, 13
1500000US510731005002, 12
1500000US511539004102, 36
1500000US510411008121, 30
1500000US517000319022, 33
1500000US510594917021, 28
1500000US518100460094, 15
1500000US516708206001, 38
1500000US517402127013, 14
1500000US510090105031, 7
1500000US517600410002, 35
1500000US517600605003, 32
1500000US517600305002, 35
1500000US516839101003, 26
1500000US511539015081, 27
1500000US510594608001, 17
1500000US511539016022, 26
1500000US516900003001, 6
1500000US517308111002, 38
1500000US517600107003, 35
1500000US518000757011, 11
1500000US518000757031, 11
1500000US515400002013, 9
1500000US510853211002, 31
1500000US510872003032, 35
1500000US516400701012, 1
1500000US510150701004, 9
1500000US510411008052, 32
1500000US510411002093, 30
1500000US510594324022, 25
1500000US510411008062, 32
1500000US511076105031, 22
1500000US516300002003, 34
1500000US516839104012, 27
1500000US510131007005, 20
1500000US516600003023, 10
1500000US510131023023, 20
1500000US515102003033, 24
1500000US511910105013, 2
1500000US516105002001, 17
1500000US518400002021, 18
1500000US515102009002, 21
1500000US515102016004, 21
1500000US515102001031, 20
1500000US510131003004, 20
1500000US510131001003, 20
1500000US511076106042, 22
1500000US511076112093, 19
1500000US511076118052, 26
1500000US511076110172, 22
1500000US510594153002, 24
1500000US510594322011, 25
1500000US510594407022, 25
1500000US510594821002, 19
1500000US510594508003, 17
1500000US510950802061, 37
1500000US511790104052, 34
1500000US515900005003, 6
1500000US510790302004, 29
1500000US517100060001, 15
1500000US517100066073, 15
1500000US517100001002, 15
1500000US510411005092, 38
1500000US511850207001, 1
1500000US511539016025, 27
1500000US517402127022, 14
1500000US517402131035, 13
1500000US517402128011, 14
1500000US511770201111, 34
1500000US510594301021, 28
1500000US510594319001, 25
1500000US510594310013, 25
1500000US510411002082, 30
1500000US510872010023, 31
1500000US510872009062, 35
1500000US516500107021, 12
1500000US516500116002, 13
1500000US511990502032, 33
1500000US511990503061, 33
1500000US510030113031, 9
1500000US517700031002, 4
1500000US517700003002, 4
1500000US517000321273, 33
1500000US511076113001, 19
1500000US516500105021, 12
1500000US516500101042, 12
1500000US518100410043, 15
1500000US518100448062, 16
1500000US518100428012, 16
1500000US518100458082, 8
1500000US518100462123, 8
1500000US517100029003, 13
1500000US517100040021, 13
1500000US517100050002, 14
1500000US510179201002, 5
1500000US511552102011, 3
1500000US518100458032, 15
1500000US518100404022, 15
1500000US510690511023, 18
1500000US510690510001, 18
1500000US511650108001, 10
1500000US518100440042, 16
1500000US518100456043, 15
1500000US518100448063, 16
1500000US518100454273, 16
1500000US518100460102, 15
1500000US517402111001, 14
1500000US511539002032, 23
1500000US510594605023, 17
1500000US510594302023, 25
1500000US510594222021, 23
1500000US515500204002, 14
1500000US516600001012, 10
1500000US517600709004, 32
1500000US515500215022, 11
1500000US515800601001, 5
1500000US518200033001, 9
1500000US515900004003, 6
1500000US517402115001, 14
1500000US510872001163, 40
1500000US517308113002, 38
1500000US511539004093, 23
1500000US511539012302, 23
1500000US517100065011, 15
1500000US518100454261, 16
1500000US510594224022, 24
1500000US510594518001, 20
1500000US515400007001, 29
1500000US510131013005, 20
1500000US518100454211, 16
1500000US510594207001, 24
1500000US510411009241, 30
1500000US510594519003, 20
1500000US510594820013, 19
1500000US510594619011, 28
1500000US510594805053, 19
1500000US518100462252, 8
1500000US510594707002, 17
1500000US511639301003, 5
1500000US517600204004, 31
1500000US511790102121, 36
1500000US511790102113, 36
1500000US511790103042, 34
1500000US511539004091, 23
1500000US511730303021, 1
1500000US516859201005, 26
1500000US510594318012, 25
1500000US518400003013, 18
1500000US511970502003, 1
1500000US510872006001, 35
1500000US517402128021, 11
1500000US510872001124, 40
1500000US517600408001, 35
1500000US515900004002, 6
1500000US510594705004, 17
1500000US510594922031, 23
1500000US516789305003, 5
1500000US516839101001, 27
1500000US511076110202, 22
1500000US510131034024, 21
1500000US511539019003, 26
1500000US517900003005, 9
1500000US511076106011, 22
1500000US510594408001, 25
1500000US510594224031, 24
1500000US516003002002, 28
1500000US510150706005, 9
1500000US511539006002, 23
1500000US511539008023, 36
1500000US510594154013, 24
1500000US511539007011, 23
1500000US510411010102, 30
1500000US510594405022, 28
1500000US511539013032, 27
1500000US511076114003, 19
1500000US518000654003, 11
1500000US511610312023, 5
1500000US510670208003, 4
1500000US510594604002, 17
1500000US510594826023, 28
1500000US517402120002, 14
1500000US510594304003, 25
1500000US516200902003, 11
1500000US516800006003, 7
1500000US511430112003, 6
1500000US516800018001, 7
1500000US516300002001, 34
1500000US510090105042, 7
1500000US510310207002, 7
1500000US517700009003, 4
1500000US516500108003, 12
1500000US517600711003, 32
1500000US511610308023, 4
1500000US517402128012, 14
1500000US510731003012, 12
1500000US515900009003, 6
1500000US511539004074, 23
1500000US511210208002, 3
1500000US510872001212, 40
1500000US515400005011, 9
1500000US518100410042, 15
1500000US518100456012, 15
1500000US511610302011, 4
1500000US511650114002, 10
1500000US510010902002, 12
1500000US511610311012, 5
1500000US510594601003, 17
1500000US518100424004, 15
1500000US518100458063, 16
1500000US518100462171, 8
1500000US517000321323, 33
1500000US511552104003, 3
1500000US511970503015, 1
1500000US516708204001, 38
1500000US510594325003, 25
1500000US517402127014, 14
1500000US517100066052, 15
1500000US517100040024, 13
1500000US517600409001, 35
1500000US517100016001, 13
1500000US510050802023, 5
1500000US510594326001, 25
1500000US518100442004, 16
1500000US510594505001, 17
1500000US510594211012, 24
1500000US510594527003, 20
1500000US517402102001, 14
1500000US515500201002, 14
1500000US515708302002, 38
1500000US511790102112, 36
1500000US510131029013, 21
1500000US511030303001, 37
1500000US515500210102, 8
1500000US510594519002, 20
1500000US511770201081, 34
1500000US515500210131, 8
1500000US511910106011, 1
1500000US518100456011, 15
1500000US511770201102, 34
1500000US510594820021, 19
1500000US510872001053, 40
1500000US515500203002, 14
1500000US510594159001, 24
1500000US510131014022, 20
1500000US517100069011, 15
1500000US517600414002, 35
1500000US516500118003, 12
1500000US511076105044, 22
1500000US511076110181, 22
1500000US510131034023, 21
1500000US510030109012, 9
1500000US517000301002, 13
1500000US515500215011, 11
1500000US511076107022, 22
1500000US518100442001, 16
1500000US518100462253, 8
1500000US515200201002, 2
1500000US515102012031, 21
1500000US510594506022, 17
1500000US516600003021, 10
1500000US515102004061, 20
1500000US515102001072, 21
1500000US510411002092, 32
1500000US517100068002, 15
1500000US518000754032, 11
1500000US517100002011, 13
1500000US510594915023, 26
1500000US517100066064, 15
1500000US517000305001, 13
1500000US510594203002, 24
1500000US515400002022, 9
1500000US517100044002, 14
1500000US510479303002, 29
1500000US516500119002, 13
1500000US516500118002, 13
1500000US516500103111, 12
1500000US510190304013, 5
1500000US511790102101, 36
1500000US518100410033, 15
1500000US517402118002, 14
1500000US511076110111, 22
1500000US518100444024, 16
1500000US510330303001, 40
1500000US510259302032, 39
1500000US511350002003, 39
1500000US516708204003, 38
1500000US516500105013, 13
1500000US510690505004, 18
1500000US517100062002, 15
1500000US510594308021, 25
1500000US510366002001, 31
1500000US517750105013, 4
1500000US515102012034, 21
1500000US518100460024, 15
1500000US511990502052, 12
1500000US510594506021, 17
1500000US510411001071, 32
1500000US510131031003, 21
1500000US510411005102, 38
1500000US510650202003, 29
1500000US515200202002, 2
1500000US511319301004, 12
1500000US511690304001, 2
1500000US510030101001, 10
1500000US511539011001, 36
1500000US510594822022, 19
1500000US510350802004, 1
1500000US517700028003, 4
1500000US510599803001, 17
1500000US511959311002, 2
1500000US516500103063, 12
1500000US510190306021, 5
1500000US511970503012, 1
1500000US511430113002, 6
1500000US510872003051, 35
1500000US511210209003, 3
1500000US517100028001, 13
1500000US511910104011, 2
1500000US510839301001, 39
1500000US511552101004, 3
1500000US517402131032, 13
1500000US510538403004, 38
1500000US510411009213, 30
1500000US511730305001, 1
1500000US510872002022, 35
1500000US517000321172, 33
1500000US511210201002, 3
1500000US511390301003, 10
1500000US510350805001, 3
1500000US510853212021, 31
1500000US511910107002, 1
1500000US510230405011, 5
1500000US510479302011, 29
1500000US518100428011, 16
1500000US511210208001, 3
1500000US510619307071, 27
1500000US510594922033, 23
1500000US511552105002, 3
1500000US511210201001, 3
1500000US515400009002, 29
1500000US511790102041, 36
1500000US510979505003, 37
1500000US511430108021, 6
1500000US511752004002, 11
1500000US510030113022, 9
1500000US518100460064, 15
1500000US510950801012, 37
1500000US511590402002, 37
1500000US511210215003, 3
1500000US510030111003, 9
1500000US517600111002, 35
1500000US510579508003, 37
1500000US510670201013, 6
1500000US515900013021, 6
1500000US510731002013, 37
1500000US510411010042, 30
1500000US517600711004, 32
1500000US510594306002, 25
1500000US510030111001, 9
1500000US515708301003, 38
1500000US511790102141, 36
1500000US516900005001, 6
1500000US510190304012, 5
1500000US510839302011, 39
1500000US511159514002, 12
1500000US516800002014, 7
1500000US511359801001, 39
1500000US515500200022, 14
1500000US511539012352, 23
1500000US510594911031, 26
1500000US511539010052, 36
1500000US510594610001, 28
1500000US510853209001, 31
1500000US510731001001, 37
1500000US510411010131, 30
1500000US510379302002, 39
1500000US510594820012, 19
1500000US516500112003, 12
1500000US518100462142, 8
1500000US511059504001, 2
1500000US510594801003, 17
1500000US510594157002, 24
1500000US515500212003, 14
1500000US510950804011, 37
1500000US511870202002, 18
1500000US510594704002, 17
1500000US510594608002, 17
1500000US517600602002, 32
1500000US516900001001, 6
1500000US517402130011, 13
1500000US518000754031, 11
1500000US511210210003, 3
1500000US517600204002, 31
1500000US510411009291, 30
1500000US510010901003, 12
1500000US510594515021, 20
1500000US517308105002, 38
1500000US510230401002, 5
1500000US510131010002, 20
1500000US511390302003, 10
1500000US510350801001, 3
1500000US517600703002, 35
1500000US510872011021, 31
1500000US510030111005, 9
1500000US510872004091, 35
1500000US510411008211, 30
1500000US511752001002, 11
1500000US511210214004, 3
1500000US515200204001, 2
1500000US510411008041, 32
1500000US511210215002, 3
1500000US511552106001, 3
1500000US510594513001, 20
1500000US516839104021, 27
1500000US518100454274, 16
1500000US517750102002, 4
1500000US510030110001, 9
1500000US511539012251, 23
1500000US510190301012, 7
1500000US510030107002, 29
1500000US510594703001, 20
1500000US518100462222, 8
1500000US510619304023, 27
1500000US518000751012, 11
1500000US510110401003, 7
1500000US510330303002, 34
1500000US510690503002, 18
1500000US510872004063, 40
1500000US515500208053, 8
1500000US517100022001, 13
1500000US510411002101, 32
1500000US517000322251, 33
1500000US517100059012, 15
1500000US517100043003, 14
1500000US517100058003, 13
1500000US515500209062, 8
1500000US515500216015, 11
1500000US511690302002, 2
1500000US510872009053, 35
1500000US510872008042, 35
1500000US511552106002, 3
1500000US511539014152, 27
1500000US515400005022, 9
1500000US515500200021, 14
1500000US510872001091, 35
1500000US515800602002, 5
1500000US515102020022, 21
1500000US518400003014, 18
1500000US515500210092, 8
1500000US517000321232, 33
1500000US510594808022, 19
1500000US510594912012, 26
1500000US511179305002, 39
1500000US511639301004, 5
1500000US511870201001, 18
1500000US517353402002, 12
1500000US510594825033, 28
1500000US511539014171, 27
1500000US511030301004, 37
1500000US510366001002, 38
1500000US510839302021, 6
1500000US516003002003, 28
1500000US510330305004, 40
1500000US515500215012, 11
1500000US511390303002, 10
1500000US510411009351, 30
1500000US517100035011, 14
1500000US510131017022, 21
1500000US511539014112, 27
1500000US511076110163, 22
1500000US511210203001, 3
1500000US511970504011, 1
1500000US510310205001, 7
1500000US511610302052, 5
1500000US510872001041, 35
1500000US518100422021, 16
1500000US511179308002, 39
1500000US510131030003, 21
1500000US517000319011, 33
1500000US511210203003, 3
1500000US510379301003, 39
1500000US515500216011, 11
1500000US511099502022, 29
1500000US511990505003, 33
1500000US510190303002, 5
1500000US518100430041, 16
1500000US511770203052, 34
1500000US517750105023, 4
1500000US510594915011, 26
1500000US518200035003, 9
1500000US510594609001, 17
1500000US510594911022, 26
1500000US510818801021, 38
1500000US517100012001, 13
1500000US510594504001, 20
1500000US511350003005, 39
1500000US510594607021, 17
1500000US518400003024, 18
1500000US511650120001, 10
1500000US511539001002, 23
1500000US511430111001, 6
1500000US510731004001, 12
1500000US510594163002, 23
1500000US511610309004, 4
1500000US511850203006, 1
1500000US510230404024, 5
1500000US510131034021, 21
1500000US515500211021, 8
1500000US517700030002, 4
1500000US510594801002, 19
1500000US511910104021, 2
1500000US510110402001, 39
1500000US510411004032, 32
1500000US510079302001, 39
1500000US516800004001, 7
1500000US511179308004, 39
1500000US511179301011, 39
1500000US518100454083, 16
1500000US510594327011, 25
1500000US517700030003, 4
1500000US510872001092, 35
1500000US511590401003, 37
1500000US510990402001, 36
1500000US511539012313, 26
1500000US511210205004, 3
1500000US517600711001, 32
1500000US517700026002, 4
1500000US510510404003, 2
1500000US516500112002, 12
1500000US510310207003, 7
1500000US510872010033, 31
1500000US511539012083, 23
1500000US515500209061, 14
1500000US511076107012, 22
1500000US511059501003, 2
1500000US517100057011, 13
1500000US515500216013, 11
1500000US511539017023, 26
1500000US510872001063, 40
1500000US510411009331, 30
1500000US516800002031, 7
1500000US510010904002, 12
1500000US510594811042, 19
1500000US516500107022, 12
1500000US510990401001, 36
1500000US510594815001, 28
1500000US510594405013, 28
1500000US510932804004, 11
1500000US511430101003, 6
1500000US511690303003, 2
1500000US515102001062, 20
1500000US510670207004, 6
1500000US511959310002, 2
1500000US511350001004, 39
1500000US511179306003, 39
1500000US511959309001, 2
1500000US517100014003, 13
1500000US510030103003, 29
1500000US510594402021, 17
1500000US510050803011, 5
1500000US510594701002, 17
1500000US510619303024, 27
1500000US517750102001, 4
1500000US511710405005, 10
1500000US510619303041, 27
1500000US510872004073, 40
1500000US511455001014, 30
1500000US517100013002, 13
1500000US511650106001, 10
1500000US511850208002, 1
1500000US510310204011, 7
1500000US510872001043, 35
1500000US510770602012, 1
1500000US511430108012, 6
1500000US518100454071, 16
1500000US511210202013, 3
1500000US510411008191, 32
1500000US511670304011, 2
1500000US510330305005, 40
1500000US516500121001, 12
1500000US510350806021, 3
1500000US510131010004, 20
1500000US511610307012, 4
1500000US517353403001, 12
1500000US510670204003, 4
1500000US510310208002, 7
1500000US510719303002, 3
1500000US510050802011, 5
1500000US511579502002, 18
1500000US511430111002, 6
1500000US511770201082, 34
1500000US516500103064, 12
1500000US516500108001, 12
1500000US511610312011, 5
1500000US511770202021, 34
1500000US518100440013, 16
1500000US511319303001, 12
1500000US511539008011, 36
1500000US511770204061, 34
1500000US511850206001, 1
1500000US511770201063, 34
1500000US510950803042, 37
1500000US510853205001, 40
1500000US510270107001, 2
1500000US510510404001, 2
1500000US510090103002, 7
1500000US510594817021, 28
1500000US510259303003, 39
1500000US511650101002, 10
1500000US518000758032, 11
1500000US510190306011, 5
1500000US515500208091, 8
1500000US510190301013, 7
1500000US510594521021, 25
1500000US510639201021, 3
1500000US511390304003, 10
1500000US510411007013, 38
1500000US516500110003, 12
1500000US510110402002, 7
1500000US518000754011, 11
1500000US518000758022, 11
1500000US516500121002, 12
1500000US510594607023, 17
1500000US517402117002, 14
1500000US510411009261, 30
1500000US511076109002, 22
1500000US511790104031, 36
1500000US511099504002, 29
1500000US511539015052, 27
1500000US510131018033, 21
1500000US510594914041, 26
1500000US510690502002, 18
1500000US511430110022, 6
1500000US510190306032, 5
1500000US510230402001, 5
1500000US511390302004, 10
1500000US511119302004, 39
1500000US510259302012, 39
1500000US518100458093, 8
1500000US511099502011, 29
1500000US510890110003, 6
1500000US517308109003, 38
1500000US515102001034, 20
1500000US517750105012, 4
1500000US517100040022, 14
1500000US510594204001, 21
1500000US511259503003, 9
1500000US511552103002, 1
1500000US510190306023, 5
1500000US510594816002, 28
1500000US511650110001, 10
1500000US510190302021, 7
1500000US511539015044, 27
1500000US511959317002, 2
1500000US510411008123, 30
1500000US518100460132, 8
1500000US511455002001, 40
1500000US510510403002, 2
1500000US511371101041, 29
1500000US510594159002, 24
1500000US511330203005, 37
1500000US511319302001, 12
1500000US510131015001, 21
1500000US515500216014, 11
1500000US511210207001, 3
1500000US510619307061, 27
1500000US510872009031, 35
1500000US511710405001, 10
1500000US518000753012, 11
1500000US511610309003, 4
1500000US518100440041, 16
1500000US517359901000, 12
1500000US510131020021, 20
1500000US515900004001, 6
1500000US510411009311, 30
1500000US511870205002, 18
1500000US510594809012, 19
1500000US515900011001, 6
1500000US515500214031, 14
1500000US515102005001, 21
1500000US517000314004, 33
1500000US510594820022, 19
1500000US510270106001, 1
1500000US511650114004, 10
1500000US510594824001, 28
1500000US511430105002, 6
1500000US510872005031, 35
1500000US510079301004, 39
1500000US517353402004, 12
1500000US515500200035, 14
1500000US511610310001, 5
1500000US510594901012, 26
1500000US510890110001, 6
1500000US510190306013, 5
1500000US516600004011, 10
1500000US517750103001, 4
1500000US511990511001, 37
1500000US510479305021, 29
1500000US510411001061, 30
1500000US510950804012, 37
1500000US510411005063, 38
1500000US510010903003, 12
1500000US511539014081, 27
1500000US511639301001, 5
1500000US517308105004, 38
1500000US518000753013, 11
1500000US510770603001, 1
1500000US510190306012, 5
1500000US510594612022, 28
1500000US510131024001, 21
1500000US517600209002, 31
1500000US511076114002, 19
1500000US510872011022, 31
1500000US510839308002, 39
1500000US511539004081, 36
1500000US510890108003, 6
1500000US510131022003, 20
1500000US511479302021, 39
1500000US510411005082, 38
1500000US510230403011, 5
1500000US510131004002, 20
1500000US510350802002, 1
1500000US517000323003, 33
1500000US517000318002, 33
1500000US510150711013, 9
1500000US511770203082, 34
1500000US510594222012, 25
1500000US517700006011, 5
1500000US511990509001, 37
1500000US517402123004, 14
1500000US518100458031, 15
1500000US510190303001, 5
1500000US511390305002, 10
1500000US511539014113, 27
1500000US516900002001, 6
1500000US515500205001, 14
1500000US511539009051, 36
1500000US511076105041, 22
1500000US510150707002, 10
1500000US510479302023, 29
1500000US510990405002, 36
1500000US517308103001, 38
1500000US511179303003, 39
1500000US511910110002, 2
1500000US510932802002, 11
1500000US517402102002, 14
1500000US517600708011, 32
1500000US517100034002, 13
1500000US518100462161, 8
1500000US517000314003, 33
1500000US510411009321, 30
1500000US518100454233, 16
1500000US510670208005, 4
1500000US511870207001, 18
1500000US510890106012, 6
1500000US510719302001, 3
1500000US510594509002, 17
1500000US510079302003, 39
1500000US510510403003, 2
1500000US510872004111, 35
1500000US510350804002, 1
1500000US515102001032, 20
1500000US511970502002, 1
1500000US511430106001, 6
1500000US510872001051, 35
1500000US511539010013, 36
1500000US511330203003, 37
1500000US511610302012, 4
1500000US510270102003, 2
1500000US511498505012, 38
1500000US510190306042, 5
1500000US518000752032, 11
1500000US515500201003, 14
1500000US511690302001, 2
1500000US518100428023, 16
1500000US510619302071, 27
1500000US510594826021, 28
1500000US511539011004, 36
1500000US511410303013, 6
1500000US518303703003, 37
1500000US510379303001, 39
1500000US510270104002, 2
1500000US510872012021, 31
1500000US510430101005, 18
1500000US515958901002, 38
1500000US511539014091, 27
1500000US510650201011, 29
1500000US510579507003, 37
1500000US510872004121, 35
1500000US511539012111, 23
1500000US510594601002, 17
1500000US511539015091, 27
1500000US511210208004, 3
1500000US510594805052, 19
1500000US511539012361, 23
1500000US518100454064, 16
1500000US510310201021, 7
1500000US510310201011, 7
1500000US510594406001, 28
1500000US510594817011, 28
1500000US518100428015, 16
1500000US516500116003, 13
1500000US510872007001, 35
1500000US516600004025, 10
1500000US511770203101, 34
1500000US510670208004, 4
1500000US518100424001, 16
1500000US511790101032, 36
1500000US518000652002, 11
1500000US510190304023, 5
1500000US510594617001, 28
1500000US510479305011, 29
1500000US511539014122, 27
1500000US510890107002, 6
1500000US510650201012, 29
1500000US510594321002, 25
1500000US516600003012, 10
1500000US510872001271, 40
1500000US511610307014, 4
1500000US518000754053, 11
1500000US511850202001, 1
1500000US510190305033, 6
1500000US511930101001, 37
1500000US510579506001, 31
1500000US511210214001, 3
1500000US510479301023, 18
1500000US511770202052, 34
1500000US517100025002, 13
1500000US515400006002, 9
1500000US511410303022, 3
1500000US510131012001, 20
1500000US511990511002, 37
1500000US510594710001, 17
1500000US510499302003, 39
1500000US510950803013, 37
1500000US511076110251, 22
1500000US510853209002, 31
1500000US511059506001, 2
1500000US511752004003, 11
1500000US518100460154, 8
1500000US515500213021, 14
1500000US518200035002, 9
1500000US517100051003, 14
1500000US511099503003, 29
1500000US510594211011, 24
1500000US518000754022, 11
1500000US511199512002, 12
1500000US511552103003, 1
1500000US516600004021, 10
1500000US511076112072, 19
1500000US511539003004, 23
1500000US518100458051, 16
1500000US511818601003, 37
1500000US515900005002, 6
1500000US510190302013, 7
1500000US510594804022, 19
1500000US511539019004, 26
1500000US510411007011, 38
1500000US511990510002, 37
1500000US510872001071, 35
1500000US510079302002, 39
1500000US511770201061, 34
1500000US510979505002, 37
1500000US510030101002, 9
1500000US515958902004, 38
1500000US517750101001, 4
1500000US515400003021, 29
1500000US510594825013, 19
1500000US511990503062, 33
1500000US510594318021, 25
1500000US510690511013, 18
1500000US510594822024, 19
1500000US510594917042, 28
1500000US510872006004, 35
1500000US515500214024, 14
1500000US518100462041, 8
1500000US510310204032, 7
1500000US515708301001, 38
1500000US511479303005, 39
1500000US511076115022, 19
1500000US516300003023, 34
1500000US510411005053, 32
1500000US510411009123, 30
1500000US517308105003, 38
1500000US515102002011, 21
1500000US510030109011, 9
1500000US517600711002, 32
1500000US511539004034, 23
1500000US510872001211, 40
1500000US511076110242, 22
1500000US511670304021, 1
1500000US510594920001, 28
1500000US517600706022, 32
1500000US510950803012, 37
1500000US510259303002, 39
1500000US510131014021, 20
1500000US518100422022, 16
1500000US511770202011, 34
1500000US511610303001, 4
1500000US510770602023, 1
1500000US510050802012, 5
1500000US511690301003, 2
1500000US510230404022, 5
1500000US516600002073, 10
1500000US511650111002, 10
1500000US517750101003, 4
1500000US510670202002, 4
1500000US515102016001, 21
1500000US511019502002, 37
1500000US510872010031, 31
1500000US510430102003, 18
1500000US510270102001, 2
1500000US510411009312, 30
1500000US510594901013, 26
1500000US517100056014, 13
1500000US510790301024, 10
1500000US518100454151, 16
1500000US510594612021, 28
1500000US510430103002, 18
1500000US517402130013, 13
1500000US511179306001, 39
1500000US511959307003, 2
1500000US515500215014, 11
1500000US517100042002, 14
1500000US515500209063, 14
1500000US511076110252, 22
1500000US511277003004, 37
1500000US517700005002, 5
1500000US510594616013, 28
1500000US516839103022, 26
1500000US511539012082, 23
1500000US510110401001, 39
1500000US517100049002, 14
1500000US511259501002, 9
1500000US511076107023, 22
1500000US510230402002, 5
1500000US510479302022, 29
1500000US517600109001, 31
1500000US517700012002, 4
1500000US518100426002, 16
1500000US518100406001, 15
1500000US511910105021, 1
1500000US511770202041, 34
1500000US515102010002, 21
1500000US511179304002, 39
1500000US518100454241, 16
1500000US510110403004, 39
1500000US510411004093, 32
1500000US511076118062, 22
1500000US511076106013, 22
1500000US510872002023, 35
1500000US510330304002, 40
1500000US510030111004, 9
1500000US510594502002, 17
1500000US510731002034, 37
1500000US510818801011, 38
1500000US511539015053, 27
1500000US517000312001, 33
1500000US511990504021, 12
1500000US511179301021, 39
1500000US511430104003, 6
1500000US510190305031, 5
1500000US518100438002, 16
1500000US510411005061, 32
1500000US510594213001, 24
1500000US511770204042, 40
1500000US510411010112, 30
1500000US510330305002, 40
1500000US511610307022, 4
1500000US510330301004, 34
1500000US511710402011, 10
1500000US511210208003, 3
1500000US517700028002, 4
1500000US510079301003, 39
1500000US510090104011, 7
1500000US510853203002, 40
1500000US511390303001, 10
1500000US510594210011, 24
1500000US515102004072, 24
1500000US510030112011, 9
1500000US510690503001, 18
1500000US511930104002, 36
1500000US510872004064, 40
1500000US510030103005, 29
1500000US510932801033, 11
1500000US516859202002, 26
1500000US511730302004, 1
1500000US510872005012, 35
1500000US510190306053, 5
1500000US510594223012, 24
1500000US515500214021, 14
1500000US511319301001, 12
1500000US516500121003, 12
1500000US510594202011, 24
1500000US510853212013, 31
1500000US510594921002, 23
1500000US511690301002, 2
1500000US510594802011, 17
1500000US518000757022, 11
1500000US510594401004, 17
1500000US511970503021, 1
1500000US511790103012, 34
1500000US510950801022, 33
1500000US517600505003, 35
1500000US510190306022, 5
1500000US510872011012, 31
1500000US510754001001, 40
1500000US510594602001, 28
1500000US510110401005, 39
1500000US510731002011, 37
1500000US510259303005, 39
1500000US515102004063, 24
1500000US511790102142, 36
1500000US518100458013, 15
1500000US517000303005, 13
1500000US511455004002, 39
1500000US510594604001, 17
1500000US510853202002, 40
1500000US518000758013, 11
1500000US510538406001, 38
1500000US511610307013, 4
1500000US510932803002, 11
1500000US511552101001, 3
1500000US510594202021, 24
1500000US511139302004, 29
1500000US510594217021, 24
1500000US510131027012, 21
1500000US510190301032, 7
1500000US517402127011, 14
1500000US515800601002, 5
1500000US510190305012, 5
1500000US517000321173, 33
1500000US517600412001, 35
1500000US518100460122, 8
1500000US510594316001, 25
1500000US511455002002, 30
1500000US510190302012, 5
1500000US510411010091, 30
1500000US517100061005, 15
1500000US511371101034, 34
1500000US517600502001, 35
1500000US515500213023, 14
1500000US511850206003, 1
1500000US511539012241, 23
1500000US510131010001, 20
1500000US510538405001, 38
1500000US517402114001, 14
1500000US511539002031, 23
1500000US510619303022, 27
1500000US511076103002, 22
1500000US511430102003, 6
1500000US510594323003, 25
1500000US511539012113, 23
1500000US518000655001, 11
1500000US510131013001, 20
1500000US510310204034, 7
1500000US510030113013, 29
1500000US510872014041, 31
1500000US510411003002, 32
1500000US510131037002, 21
1500000US510594218003, 24
1500000US517100009011, 13
1500000US511770204071, 34
1500000US511990503041, 12
1500000US510090102003, 7
1500000US510579508002, 37
1500000US511770204033, 40
1500000US511210213002, 3
1500000US511579501002, 18
1500000US510890103003, 6
1500000US510599802001, 26
1500000US510594153003, 24
1500000US517600602001, 32
1500000US511210211004, 3
1500000US511210211002, 3
1500000US511179303002, 39
1500000US511870201002, 18
1500000US511752004001, 11
1500000US510030109021, 9
1500000US510872005022, 35
1500000US516500103112, 33
1500000US511539012123, 23
1500000US517750105024, 4
1500000US510411008152, 32
1500000US510050801001, 5
1500000US510950802063, 37
1500000US510853208041, 35
1500000US510270103001, 2
1500000US511076105033, 22
1500000US511710407002, 10
1500000US511730303011, 1
1500000US510030110005, 9
1500000US517700029003, 4
1500000US510150710001, 9
1500000US511650115001, 10
1500000US510594211032, 24
1500000US510670204002, 4
1500000US516600003022, 10
1500000US510670201011, 5
1500000US511610309001, 4
1500000US510670203002, 5
1500000US515500207001, 14
1500000US511539012311, 26
1500000US510594511002, 20
1500000US511539011003, 36
1500000US510990404001, 36
1500000US510411009191, 30
1500000US516839102012, 26
1500000US510594154023, 24
1500000US510950804021, 37
1500000US510538401002, 38
1500000US510411002063, 32
1500000US510510401002, 2
1500000US510411008221, 32
1500000US511790104032, 36
1500000US511790104051, 34
1500000US511910107001, 1
1500000US511790104042, 34
1500000US511790102062, 36
1500000US511790101051, 36
1500000US511790101053, 36
1500000US511790102022, 36
1500000US511790103011, 34
1500000US511910102002, 2
1500000US511910103001, 1
1500000US517750102005, 4
1500000US511498501002, 38
1500000US511910103002, 2
1500000US511910103003, 2
1500000US510430101004, 18
1500000US510430102001, 18
1500000US510594156002, 24
1500000US510131016011, 21
1500000US511199509002, 37
1500000US511059504002, 2
1500000US511910109003, 1
1500000US511410303012, 3
1500000US517600416001, 35
1500000US510650202002, 29
1500000US511498504003, 38
1500000US511498504002, 38
1500000US510270102004, 2
1500000US510650203003, 9
1500000US510650203001, 29
1500000US510650202004, 39
1500000US510770603002, 1
1500000US510770601012, 1
